Temperatura,Personas,Electrodomesticos,Consumo_kWh
26.876414062098004,2.0,9.0,45.70250709660075
22.194086043170387,4.0,17.0,57.72537712557815
15.926282117963833,2.0,20.0,
10.408334876690295,3.0,8.0,28.498491054759985
15.140878438062797,2.0,10.0,35.01553127638591
18.974092040352865,2.0,6.0,36.69651333265603
25.940488937311468,2.0,5.0,35.858115374909566
22.276916501557185,,11.0,40.69190090861552
27.434947459220325,3.0,20.0,71.1926395560853
24.744346563273094,1.0,18.0,55.88669650064304
19.85257575384184,5.0,19.0,
22.928324879119632,4.0,,43.02839582023703
18.53554464703993,3.0,15.0,50.397641276703084
14.263758056308198,1.0,20.0,44.59342354831972
,4.0,9.0,42.499224554950125
,3.0,20.0,65.79519839609742
29.11957425191681,,9.0,52.0392723853597
23.352046365901078,5.0,8.0,48.63172160863692
30.83828737685944,4.0,9.0,51.54455886195431
27.887183899679677,3.0,18.0,62.86042500876981
21.89740404507726,,13.0,47.22010313531473
28.16056714603927,2.0,5.0,39.39158183715768
22.376017612942483,3.0,7.0,41.30041303837356
14.170677005061949,2.0,10.0,35.073347407845155
24.26697624304186,2.0,11.0,44.393684334066954
13.31136590202346,1.0,7.0,28.898329888843403
,4.0,11.0,48.5130653992812
17.666030600661454,1.0,19.0,48.31604561847126
21.20578648589377,,20.0,65.90096256583266
24.791375171240098,1.0,7.0,33.984471506481675
26.90182039356568,2.0,17.0,58.57573336604007
28.470016896996498,1.0,6.0,38.75889722712439
23.549329905856126,,15.0,49.49495925387102
17.698071398722945,,8.0,41.57114113543096
12.931130159398828,3.0,20.0,53.333338030620254
26.240021025599944,2.0,6.0,36.768622942714245
32.66700531730549,2.0,7.0,41.884541494431616
23.75860488951777,2.0,14.0,46.82316766659495
16.423003195926327,2.0,8.0,34.25253160699415
27.328295571456536,4.0,15.0,66.74804481872981
34.31630523544938,,19.0,68.30039268448607
22.44950105083279,2.0,18.0,57.583351544366565
,1.0,19.0,59.29934524387102
15.216802618513869,4.0,20.0,59.99788738156556
23.329413302928984,3.0,10.0,
19.501596540178927,2.0,18.0,53.474094835680845
23.06946415040591,5.0,7.0,45.943491102261405
19.59932598946221,3.0,17.0,51.404659876049934
24.535365781727457,5.0,20.0,179.46863086526093
26.72850576979524,5.0,9.0,58.41031672702974
24.647583478742753,5.0,7.0,50.544708584682475
17.65598400594551,3.0,11.0,50.2423328003648
15.04640937600908,3.0,18.0,54.514693292082306
13.201722727148988,1.0,16.0,40.97418001634888
11.765266891698767,1.0,10.0,30.077979392648643
25.295070555316833,5.0,11.0,58.46222902525095
18.914873233652433,5.0,5.0,38.85483890916511
21.090187168733703,4.0,10.0,50.85636534144643
19.810570455636345,,18.0,59.85982107942247
,3.0,9.0,44.7969579413273
29.946521668351288,5.0,13.0,61.2814858231206
14.120592678725224,1.0,16.0,43.367625725534445
29.529223177396133,5.0,,46.963552931602806
16.100621427244104,2.0,5.0,29.684979327600434
20.524847091873283,4.0,13.0,50.62476974884409
20.909367292803534,2.0,13.0,46.83047154869456
25.582418253390635,4.0,11.0,53.60067332935668
25.493525319172285,2.0,16.0,51.44968686028072
29.341443911421162,5.0,12.0,64.71582336229707
28.749521706533894,1.0,13.0,54.09076191617091
21.848567774287183,2.0,10.0,44.502498776843225
20.91158058729037,5.0,16.0,57.919951246651316
17.42619417295241,1.0,16.0,39.97832908932922
,3.0,20.0,58.94745792486863
23.277075331134984,3.0,16.0,56.32324542499514
25.667990064588036,5.0,16.0,64.19234449063927
24.50372596979806,3.0,15.0,
21.219103436523827,1.0,7.0,34.95587804758808
27.071811971084024,3.0,18.0,64.18853752942567
14.361144499628796,2.0,17.0,43.23369728755793
18.954506424021908,1.0,10.0,37.22325419726942
20.539435303573487,4.0,18.0,
23.493681517326927,5.0,8.0,49.95420515193207
19.371743270705686,1.0,7.0,29.562700273525593
22.31881466914311,2.0,9.0,46.99830716993057
21.639440443389283,5.0,18.0,64.06460120916275
18.50540202696602,4.0,18.0,59.97396242796996
21.434157773759193,4.0,5.0,41.57389461381967
20.332190261239795,5.0,10.0,51.491582214841266
,5.0,18.0,
21.012251637838638,3.0,6.0,36.99302210795432
27.33548729181275,5.0,7.0,53.7549351617605
24.397232053566334,4.0,12.0,55.340444813689544
20.607596314043594,5.0,5.0,42.044782782404724
21.20611702901046,5.0,13.0,49.700192766377896
18.444484688743277,3.0,16.0,51.9245246664095
,3.0,14.0,46.857687040488685
22.344614789953738,1.0,6.0,30.951447174401842
26.10589460844715,4.0,12.0,60.09985741990074
25.681223510211083,2.0,15.0,54.8755104122039
20.477901812049577,2.0,14.0,48.18484204115502
17.862565628691645,1.0,14.0,41.501051667088674
27.933053437800737,5.0,12.0,62.62986022446964
25.086738544725826,2.0,17.0,57.95466626126869
31.55642721552152,5.0,19.0,73.33101732839768
26.14052905788963,,,67.49958131411171
26.461296652387045,4.0,7.0,42.7699971185955
27.47616154515753,4.0,9.0,48.294751181458324
29.852978912218425,2.0,7.0,39.459561663216704
25.618209784233446,4.0,20.0,67.03681038309885
17.67402249680713,3.0,8.0,39.42573969553644
26.271578471269187,3.0,8.0,44.690898516535846
26.129957188381496,1.0,7.0,40.49190462429269
22.858030062974606,3.0,,42.19452737017549
30.48199183138273,,9.0,43.46387614758146
24.07092799227967,1.0,10.0,42.01808946543703
18.89800045104935,5.0,7.0,43.32750309377906
17.16400513750793,2.0,11.0,41.93116702811208
27.55590423858731,5.0,6.0,51.86561804328944
19.63707786980111,5.0,13.0,54.28853861365118
27.652126869455735,5.0,18.0,66.87352099144861
,5.0,17.0,63.17967207003056
21.597782516933208,5.0,16.0,61.18018850013753
24.29142474122539,4.0,8.0,50.06815174306232
22.447254758462968,3.0,11.0,45.31138132728043
22.36391910952396,5.0,10.0,50.63748095121694
18.712177560361724,1.0,19.0,48.16499515488331
26.41988914022536,3.0,11.0,55.332699993216686
21.625381330901348,1.0,17.0,50.37733505210309
18.835536178124983,3.0,7.0,44.707279674989564
17.84873175862128,4.0,7.0,38.68248912767776
23.5120543107492,2.0,14.0,52.41427274002081
20.22938983082177,1.0,20.0,49.60116430146751
17.13366780784749,4.0,11.0,42.9068373916273
18.029122668612395,,9.0,43.58201463919877
17.166346898754544,5.0,20.0,65.80893157911176
34.54669972547364,4.0,14.0,61.77252722274932
20.67264797750141,2.0,17.0,
23.31406663927451,5.0,6.0,45.6528463394645
25.534091233781634,2.0,20.0,
19.101055110240555,2.0,10.0,40.16064026157478
21.38276578661537,1.0,14.0,46.84901098395052
28.34024283325867,1.0,10.0,
15.483338834564961,3.0,17.0,50.04793450368524
19.620513983561196,1.0,13.0,46.42546011338037
34.156477262097596,4.0,20.0,79.73328936268325
28.17516427560705,1.0,18.0,55.68952342342603
26.857796019611005,3.0,14.0,54.62612914415437
24.608791924827024,5.0,8.0,49.95649315841128
21.089953649865183,4.0,14.0,53.78980940257109
11.964425521765152,,19.0,48.158989876677914
17.236558053663884,4.0,15.0,51.551532514906256
11.659918460417911,3.0,19.0,51.283579406639525
18.84406907360505,5.0,20.0,64.5129291492586
23.346337057874337,5.0,20.0,69.25159677189954
17.047487386146575,1.0,19.0,49.84654266724269
30.711464850986246,5.0,13.0,63.19121098559552
21.095600364579234,4.0,10.0,48.57933859499336
24.959823017622764,2.0,5.0,35.04785756261008
,3.0,10.0,45.93154426348782
24.181287101713846,1.0,,58.34234681138101
16.302312811237478,5.0,20.0,64.51353704717074
31.970541499505668,4.0,18.0,68.90406880623827
26.254374315930164,5.0,14.0,56.90399395083306
16.03593448778683,4.0,19.0,59.36384712956768
20.6791933512115,2.0,15.0,46.40111497627109
17.90414511189089,3.0,7.0,35.43201538956577
23.512788872699105,3.0,8.0,41.77413608706738
20.448368374447302,3.0,,51.03728650047244
19.49127869403245,4.0,17.0,57.850683023975684
19.728237060251335,5.0,5.0,41.128574819936524
14.119356167034256,1.0,10.0,30.421054429179406
29.946238440706125,3.0,18.0,68.76037678462612
20.14475739197447,2.0,10.0,38.8028025837118
15.071313506593004,4.0,8.0,36.290868803115586
26.011161672189605,3.0,5.0,35.72217349570582
15.872984099221913,1.0,13.0,41.86338000813442
22.16080584629165,2.0,14.0,44.02830328311907
18.162991225437853,3.0,8.0,37.607193552847015
22.826256078450335,3.0,19.0,62.04404106997314
21.854802816208107,2.0,18.0,59.591749452892564
27.062698925779923,2.0,20.0,68.12031145783914
16.52552404010187,2.0,9.0,29.33807130424203
,5.0,19.0,73.41643875280332
16.896918756650432,5.0,19.0,61.7069093450267
31.91393868200483,2.0,18.0,63.13281508080088
16.166288254267133,3.0,20.0,58.21196110194711
24.22985519826026,3.0,5.0,39.36799219075862
15.184930633896478,4.0,20.0,58.76619293505957
21.363496866355284,5.0,9.0,51.58274241082359
23.297308263007675,4.0,15.0,55.427602592444096
,2.0,14.0,60.19227484142335
23.712004068632115,1.0,7.0,33.822053934621934
17.137528739245173,1.0,12.0,90.39474952635507
22.258525390722088,4.0,19.0,60.36295013415385
17.88327238408281,2.0,9.0,38.6253302539113
,2.0,8.0,46.35900931732599
28.208518823065432,3.0,18.0,64.82091363800953
24.715595455802774,2.0,11.0,43.836327167974005
16.66470792022494,3.0,6.0,36.816695847525295
21.958364624937683,2.0,20.0,56.843735606406575
18.76546468135097,2.0,14.0,47.66184539089628
,2.0,15.0,58.42119883992204
22.734725548482423,2.0,14.0,49.00287298110479
,4.0,6.0,
26.885368471361097,1.0,,50.3723727351787
26.061877535533302,4.0,7.0,50.98244829991813
25.823490964462575,2.0,16.0,53.351546176408434
26.74666788142219,3.0,20.0,63.576736112340235
24.044284188309188,3.0,9.0,46.13089559432707
23.51876652537344,3.0,17.0,56.71593387062059
17.279106570686174,4.0,20.0,63.214421996885
15.012550073316238,4.0,10.0,42.58454026213764
25.643025935503605,5.0,6.0,46.34204424493447
18.234796909058897,1.0,11.0,39.50068861235423
23.80977302441243,4.0,11.0,50.870817972067314
19.19012406305009,3.0,16.0,51.05271147110619
17.04447336044512,4.0,20.0,63.59214176780324
25.351427856091057,5.0,18.0,68.65239608072181
27.436013965733583,3.0,13.0,51.1587788410115
20.83046511620559,3.0,20.0,63.350379894712404
20.703847998878405,3.0,16.0,57.47678385722507
22.465495780635255,1.0,17.0,55.55201189327845
18.647375089882303,3.0,,59.99092451710794
18.96539998215991,5.0,20.0,66.0739915299534
14.380226390110849,,7.0,43.92918634447583
20.053625185777378,2.0,19.0,55.474589469702224
25.640842912039837,4.0,9.0,47.074088984025316
19.99948202492542,1.0,18.0,53.65204878903727
27.642042902659117,3.0,16.0,58.71755582335747
19.88961906458484,5.0,20.0,64.71404803806702
17.339732563584818,5.0,17.0,59.76163020415497
25.435998334585797,3.0,15.0,61.58815098152419
21.34915627832984,3.0,14.0,56.913393697161965
23.35198760745751,4.0,10.0,50.57377862241478
20.785505378836906,5.0,12.0,
31.411290352203714,1.0,11.0,47.02500871895328
12.743297510087524,3.0,19.0,53.51471809496527
21.544634431654952,2.0,6.0,33.87325386907153
23.950615429009897,2.0,20.0,63.53338390409527
14.319751881037282,3.0,18.0,51.059171117389404
,2.0,15.0,52.373731261662904
16.82169223233352,5.0,14.0,55.68928421033115
22.44428989596354,3.0,18.0,57.457753878436634
24.34429583958942,4.0,11.0,49.97828967125795
26.974593923369103,5.0,8.0,59.93572033324358
12.603170516934565,4.0,10.0,39.81138279454527
34.084119351090045,2.0,16.0,65.81172669643703
23.037097224977522,2.0,16.0,48.18181411512703
13.315234217511962,5.0,7.0,43.31281327156768
29.430539748037734,3.0,20.0,65.25621450052256
21.970586309348427,4.0,12.0,49.50717709417448
23.762911973585304,1.0,15.0,48.084007798252266
17.074009139145765,4.0,8.0,43.36311356898296
18.058449471033352,4.0,17.0,
7.206805389804712,1.0,20.0,40.72000281825416
24.735523214359933,5.0,13.0,62.73827351126278
21.506284508228728,3.0,5.0,39.1752399207794
24.201970684091112,,20.0,59.53313595476295
26.794914587235006,2.0,6.0,41.03927784783894
12.823210344232466,3.0,6.0,31.08929960145948
18.700587641448593,3.0,6.0,37.276609118552855
16.014677238280715,3.0,17.0,47.35709348887199
20.698800650451798,3.0,8.0,45.00562101849153
20.161325559668832,2.0,8.0,37.86812787942525
22.12529675952105,2.0,10.0,43.64521736730532
17.76017076432761,3.0,14.0,45.41682008521909
19.90330402042962,3.0,6.0,
16.003313850564023,4.0,18.0,54.418520139023855
12.368180010793548,2.0,5.0,18.97432024661255
22.440925914623243,4.0,9.0,46.478761996231285
12.011794201711108,4.0,15.0,50.070805936194716
24.138547198297797,3.0,6.0,39.904734201759695
20.33711119065273,1.0,,37.786739922646554
10.297617059988497,2.0,5.0,26.207117552721822
22.0757153622735,1.0,17.0,54.26281622342272
20.07004642882481,4.0,10.0,41.01358250567252
27.944224425415094,5.0,20.0,75.50972557953808
20.36152265189323,4.0,,59.08534096688131
19.464318776267092,4.0,8.0,42.092979088894836
17.43270292871988,5.0,5.0,39.62269895421488
17.382356436730603,3.0,6.0,37.509198321698015
15.035719692425427,2.0,15.0,43.20426293477818
22.846257199505033,5.0,5.0,41.55495503804112
28.283588218794264,4.0,18.0,68.60990098881527
17.43681846255015,5.0,16.0,60.45263068329793
27.140905890559505,3.0,,52.70917645886467
20.754355288138356,5.0,17.0,64.90327599600184
23.60924034437235,3.0,19.0,57.00504180090672
18.37386299212147,2.0,12.0,44.19734192308657
,4.0,11.0,47.24579804930786
17.2487634607324,3.0,11.0,42.22975051524076
21.694222064970237,3.0,12.0,
,4.0,20.0,55.256308883743976
24.579222511593628,4.0,12.0,53.269085970103326
24.948172414661705,3.0,18.0,57.34493669331349
21.18859820794113,5.0,14.0,
29.135002457954588,2.0,19.0,65.83620571972027
19.313923083189003,,8.0,36.82611087166968
15.473044313855963,3.0,6.0,30.669371571537965
25.3312944369414,3.0,13.0,51.20855544841921
24.264410372749765,3.0,9.0,
31.309181352590926,1.0,13.0,
23.942113484601464,4.0,7.0,44.534469184547824
32.03124390694471,2.0,7.0,45.38145841008316
23.718792136251146,3.0,15.0,56.45538223258649
24.921728668326878,2.0,8.0,48.2980404157173
23.504451921907275,5.0,18.0,65.36024469723267
21.98776455192176,4.0,5.0,41.74659994428327
29.715229866042872,1.0,13.0,50.309089284523154
21.484436072439152,1.0,6.0,32.164809652433995
,3.0,16.0,66.3802499036453
28.09342933089438,4.0,10.0,127.89610234757347
21.808419086976286,3.0,19.0,60.69586911236293
25.196266689597934,5.0,16.0,60.595096133128564
23.659450549741727,4.0,9.0,50.44508038744995
14.62711281740873,3.0,8.0,37.12036873182358
34.258715870755395,3.0,5.0,49.94933038826376
14.018913811928382,4.0,9.0,42.074561066565515
22.361625551518607,5.0,17.0,63.09901197618334
24.27918273870351,4.0,16.0,59.73631851384647
14.769145638371667,2.0,14.0,43.01327593038115
29.285238727460158,,18.0,62.357370673310804
18.241271232908936,2.0,14.0,
20.75467105961194,4.0,19.0,64.11949893508029
21.371871406610442,4.0,12.0,50.90451604850336
26.342829789777035,1.0,20.0,57.493856009756925
15.45598881375567,3.0,14.0,49.93017893813213
12.367027691312803,4.0,,58.15370146151765
25.135940953776682,4.0,7.0,47.127484534670536
28.596641674649174,3.0,10.0,139.36363466626642
23.673232840144244,1.0,8.0,35.89043304227271
18.553290873674523,4.0,16.0,53.70273540147851
22.940240459090557,1.0,5.0,32.36678476295661
21.180502758896463,3.0,15.0,48.97224276128179
19.93528093778524,4.0,15.0,55.192794965559614
18.634899807277606,4.0,8.0,42.45352690224124
19.67315241025255,3.0,12.0,44.73592282623721
26.48850736098418,5.0,12.0,59.68386011977619
14.980404223240715,3.0,11.0,45.16337190713094
19.43044316796306,3.0,8.0,37.99561287085266
22.45335596534842,3.0,,60.76914660162534
20.383764003847617,2.0,13.0,42.97943489558636
22.067746933446784,2.0,10.0,41.78012708201058
20.94231270358628,4.0,,38.13147454727431
22.56098623184025,2.0,17.0,53.38476228403404
15.394190974516206,3.0,,49.334109269775134
21.475970035099362,1.0,12.0,44.60520259058036
25.300717110425552,4.0,15.0,61.3903397337189
24.684532880170508,2.0,19.0,61.6481844690038
31.65040058031111,1.0,11.0,
22.86853447798987,2.0,6.0,31.989027054501456
21.67259883505755,2.0,,51.93527532660698
23.070871198864968,1.0,17.0,49.24632001258007
16.32376961821648,3.0,12.0,47.444642666486736
22.952976226320366,1.0,8.0,39.69444934729442
,5.0,9.0,64.73071913755692
26.167723961763695,2.0,7.0,43.97830351354753
25.617954399900043,4.0,14.0,59.50128130626394
19.951571096189916,5.0,20.0,60.10694141163781
25.566688423988857,2.0,8.0,45.33072263332166
17.020227871143607,4.0,7.0,42.56582372534295
25.270167125122775,1.0,10.0,43.10304405884267
13.255773508965598,3.0,17.0,48.93816434519411
25.43705582206112,1.0,7.0,36.28303085777507
31.53402470031243,5.0,11.0,62.743085022035025
26.414131713369436,2.0,17.0,55.95190691869306
25.85165941670111,3.0,9.0,47.69311251347515
33.644144930494015,4.0,17.0,70.21369608559989
18.10424900436357,4.0,8.0,36.02073219899386
,2.0,8.0,33.884170954823496
16.729738047031283,4.0,7.0,33.44594522184639
24.638769096195116,5.0,19.0,70.44849968077307
36.57468066182446,4.0,17.0,72.88642575584046
20.208721559256265,3.0,11.0,48.674144669960796
23.989772511013417,2.0,17.0,57.26005211048599
15.095617926455112,5.0,6.0,38.52964121966664
24.812794519716178,5.0,18.0,68.15955884509677
21.127430769452136,1.0,14.0,
21.76773272379758,4.0,9.0,43.77515340271199
22.47011561780893,2.0,10.0,43.196397853331426
20.80863117569581,1.0,20.0,57.92467410825086
23.92034288335037,5.0,10.0,54.99015211789169
21.51648596099776,3.0,9.0,43.9543774208118
19.608684535446443,3.0,16.0,57.98268413313675
21.053409413284324,4.0,,53.049068707259764
22.619101910579513,4.0,18.0,63.41861527864971
20.48778313846452,1.0,10.0,34.3930305839355
22.62162874638878,1.0,17.0,50.53786060695695
24.93480490310765,3.0,8.0,42.35564462899197
26.53227520323564,2.0,13.0,50.25679878622889
30.133668204504723,1.0,20.0,61.23505797204115
25.18457243808179,5.0,8.0,54.59166195589839
21.53614268867866,2.0,15.0,49.00336966311338
25.643598989464962,4.0,10.0,47.62092973377743
30.408062738296564,5.0,10.0,60.89447067593737
12.123182637330858,5.0,15.0,52.88673957276715
20.92693777649857,2.0,7.0,34.074329694222115
19.46882450789734,2.0,16.0,
10.193423241667189,2.0,9.0,34.39677233972284
22.64742317977076,4.0,17.0,60.500332482112405
24.977066886531645,4.0,19.0,70.00833631562442
25.31639179371142,1.0,6.0,35.62225551369082
19.816253370305056,3.0,16.0,54.31730692083273
27.24375276498735,4.0,15.0,63.34552162440899
